"GEOID","NAME","year","variable","education_level","estimate","moe"
"42","Pennsylvania",2022,"B20004_006","Graduate or professional degree",80977,1013
"44","Rhode Island",2022,"B20004_002","Less than high school",35287,2762
"44","Rhode Island",2022,"B20004_003","High school graduate",41160,1296
"44","Rhode Island",2022,"B20004_004","Some college or associate's",48802,2513
"44","Rhode Island",2022,"B20004_005","Bachelor's degree",67148,2815
"44","Rhode Island",2022,"B20004_006","Graduate or professional degree",85586,4353
"45","South Carolina",2022,"B20004_002","Less than high school",27141,1330
"45","South Carolina",2022,"B20004_003","High school graduate",34785,966
"45","South Carolina",2022,"B20004_004","Some college or associate's",40386,665
"45","South Carolina",2022,"B20004_005","Bachelor's degree",57407,1493
"45","South Carolina",2022,"B20004_006","Graduate or professional degree",67170,1980
"46","South Dakota",2022,"B20004_002","Less than high school",30523,2259
"46","South Dakota",2022,"B20004_003","High school graduate",38669,1771
"46","South Dakota",2022,"B20004_004","Some college or associate's",45237,1326
"46","South Dakota",2022,"B20004_005","Bachelor's degree",52325,1924
"46","South Dakota",2022,"B20004_006","Graduate or professional degree",67981,3888
"47","Tennessee",2022,"B20004_002","Less than high school",30183,1146
"47","Tennessee",2022,"B20004_003","High school graduate",36093,577
"47","Tennessee",2022,"B20004_004","Some college or associate's",41663,479
"47","Tennessee",2022,"B20004_005","Bachelor's degree",57539,1113
"47","Tennessee",2022,"B20004_006","Graduate or professional degree",72837,1803
"48","Texas",2022,"B20004_002","Less than high school",29317,601
"48","Texas",2022,"B20004_003","High school graduate",36217,369
"48","Texas",2022,"B20004_004","Some college or associate's",43687,586
"48","Texas",2022,"B20004_005","Bachelor's degree",64905,584
"48","Texas",2022,"B20004_006","Graduate or professional degree",82824,1260
"49","Utah",2022,"B20004_002","Less than high school",37472,1649
"49","Utah",2022,"B20004_003","High school graduate",40700,642
"49","Utah",2022,"B20004_004","Some college or associate's",43406,1496
"49","Utah",2022,"B20004_005","Bachelor's degree",60973,1200
"49","Utah",2022,"B20004_006","Graduate or professional degree",90548,2583
"50","Vermont",2022,"B20004_002","Less than high school",34612,3841
"50","Vermont",2022,"B20004_003","High school graduate",41388,1466
"50","Vermont",2022,"B20004_004","Some college or associate's",44003,3213
"50","Vermont",2022,"B20004_005","Bachelor's degree",54163,2295
"50","Vermont",2022,"B20004_006","Graduate or professional degree",68409,2487
"51","Virginia",2022,"B20004_002","Less than high school",30436,890
"51","Virginia",2022,"B20004_003","High school graduate",39730,835
"51","Virginia",2022,"B20004_004","Some college or associate's",45135,748
"51","Virginia",2022,"B20004_005","Bachelor's degree",73893,1062
"51","Virginia",2022,"B20004_006","Graduate or professional degree",96914,1436
"53","Washington",2022,"B20004_002","Less than high school",36000,984
"53","Washington",2022,"B20004_003","High school graduate",42288,749
"53","Washington",2022,"B20004_004","Some college or associate's",51740,658
"53","Washington",2022,"B20004_005","Bachelor's degree",76376,1126
"53","Washington",2022,"B20004_006","Graduate or professional degree",100613,1148
"54","West Virginia",2022,"B20004_002","Less than high school",26692,2487
"54","West Virginia",2022,"B20004_003","High school graduate",35052,1392
"54","West Virginia",2022,"B20004_004","Some college or associate's",40791,1001
"54","West Virginia",2022,"B20004_005","Bachelor's degree",52887,1886
"54","West Virginia",2022,"B20004_006","Graduate or professional degree",63974,3717
"55","Wisconsin",2022,"B20004_002","Less than high school",35193,1456
"55","Wisconsin",2022,"B20004_003","High school graduate",40104,484
"55","Wisconsin",2022,"B20004_004","Some college or associate's",45726,600
"55","Wisconsin",2022,"B20004_005","Bachelor's degree",61428,837
"55","Wisconsin",2022,"B20004_006","Graduate or professional degree",75811,1232
"56","Wyoming",2022,"B20004_002","Less than high school",28406,4964
"56","Wyoming",2022,"B20004_003","High school graduate",37396,1855
"56","Wyoming",2022,"B20004_004","Some college or associate's",44020,3108
"56","Wyoming",2022,"B20004_005","Bachelor's degree",54129,3784
"56","Wyoming",2022,"B20004_006","Graduate or professional degree",68506,1926
"72","Puerto Rico",2022,"B20004_002","Less than high school",12646,971
"72","Puerto Rico",2022,"B20004_003","High school graduate",16083,319
"72","Puerto Rico",2022,"B20004_004","Some college or associate's",19642,457
"72","Puerto Rico",2022,"B20004_005","Bachelor's degree",27445,925
"72","Puerto Rico",2022,"B20004_006","Graduate or professional degree",40103,1592
"01","Alabama",2023,"B20004_002","Less than high school",29479,1491
"01","Alabama",2023,"B20004_003","High school graduate",36615,613
"01","Alabama",2023,"B20004_004","Some college or associate's",41938,518
"01","Alabama",2023,"B20004_005","Bachelor's degree",60156,1381
"01","Alabama",2023,"B20004_006","Graduate or professional degree",70682,1389
"02","Alaska",2023,"B20004_002","Less than high school",35109,5266
"02","Alaska",2023,"B20004_003","High school graduate",43086,2847
"02","Alaska",2023,"B20004_004","Some college or associate's",49114,3053
"02","Alaska",2023,"B20004_005","Bachelor's degree",67221,4118
"02","Alaska",2023,"B20004_006","Graduate or professional degree",86402,5683
"04","Arizona",2023,"B20004_002","Less than high school",32052,940
"04","Arizona",2023,"B20004_003","High school graduate",40648,569
"04","Arizona",2023,"B20004_004","Some college or associate's",46493,615
"04","Arizona",2023,"B20004_005","Bachelor's degree",66683,1195
"04","Arizona",2023,"B20004_006","Graduate or professional degree",81942,1146
"05","Arkansas",2023,"B20004_002","Less than high school",30687,925
"05","Arkansas",2023,"B20004_003","High school graduate",36012,700
"05","Arkansas",2023,"B20004_004","Some college or associate's",40728,740
"05","Arkansas",2023,"B20004_005","Bachelor's degree",56314,1318
"05","Arkansas",2023,"B20004_006","Graduate or professional degree",70510,1977
"06","California",2023,"B20004_002","Less than high school",31490,158
"06","California",2023,"B20004_003","High school graduate",40803,191
"06","California",2023,"B20004_004","Some college or associate's",49673,486
"06","California",2023,"B20004_005","Bachelor's degree",78278,1281
"06","California",2023,"B20004_006","Graduate or professional degree",104353,642
"08","Colorado",2023,"B20004_002","Less than high school",39959,2708
"08","Colorado",2023,"B20004_003","High school graduate",42541,1311
"08","Colorado",2023,"B20004_004","Some college or associate's",49707,1073
"08","Colorado",2023,"B20004_005","Bachelor's degree",73072,1637
"08","Colorado",2023,"B20004_006","Graduate or professional degree",86024,1714
"09","Connecticut",2023,"B20004_002","Less than high school",32471,2713
"09","Connecticut",2023,"B20004_003","High school graduate",42120,994
"09","Connecticut",2023,"B20004_004","Some college or associate's",49709,1961
"09","Connecticut",2023,"B20004_005","Bachelor's degree",75975,1308
"09","Connecticut",2023,"B20004_006","Graduate or professional degree",91993,1418
"10","Delaware",2023,"B20004_002","Less than high school",31982,2071
"10","Delaware",2023,"B20004_003","High school graduate",38872,2748
"10","Delaware",2023,"B20004_004","Some college or associate's",46422,2198
"10","Delaware",2023,"B20004_005","Bachelor's degree",64157,4778
"10","Delaware",2023,"B20004_006","Graduate or professional degree",84475,4216
"11","District of Columbia",2023,"B20004_002","Less than high school",36900,2476
"11","District of Columbia",2023,"B20004_003","High school graduate",40715,2952
"11","District of Columbia",2023,"B20004_004","Some college or associate's",56964,5758
"11","District of Columbia",2023,"B20004_005","Bachelor's degree",95628,6863
"11","District of Columbia",2023,"B20004_006","Graduate or professional degree",122926,3781
"12","Florida",2023,"B20004_002","Less than high school",30360,451
"12","Florida",2023,"B20004_003","High school graduate",36384,263
"12","Florida",2023,"B20004_004","Some college or associate's",42629,575
"12","Florida",2023,"B20004_005","Bachelor's degree",58009,1524
"12","Florida",2023,"B20004_006","Graduate or professional degree",76981,1205
"13","Georgia",2023,"B20004_002","Less than high school",31156,591
"13","Georgia",2023,"B20004_003","High school graduate",36820,433
"13","Georgia",2023,"B20004_004","Some college or associate's",43051,922
"13","Georgia",2023,"B20004_005","Bachelor's degree",64185,1753
"13","Georgia",2023,"B20004_006","Graduate or professional degree",81353,750
"15","Hawaii",2023,"B20004_002","Less than high school",32456,2995
"15","Hawaii",2023,"B20004_003","High school graduate",41038,906
"15","Hawaii",2023,"B20004_004","Some college or associate's",47067,1347
"15","Hawaii",2023,"B20004_005","Bachelor's degree",61448,1037
"15","Hawaii",2023,"B20004_006","Graduate or professional degree",80803,2505
"16","Idaho",2023,"B20004_002","Less than high school",35771,2571
"16","Idaho",2023,"B20004_003","High school graduate",38530,1952
"16","Idaho",2023,"B20004_004","Some college or associate's",42129,722
"16","Idaho",2023,"B20004_005","Bachelor's degree",57342,2855
"16","Idaho",2023,"B20004_006","Graduate or professional degree",77490,2483
"17","Illinois",2023,"B20004_002","Less than high school",34096,1713
"17","Illinois",2023,"B20004_003","High school graduate",40285,323
"17","Illinois",2023,"B20004_004","Some college or associate's",46555,567
"17","Illinois",2023,"B20004_005","Bachelor's degree",71127,529
"17","Illinois",2023,"B20004_006","Graduate or professional degree",86416,1322
"18","Indiana",2023,"B20004_002","Less than high school",33420,1584
"18","Indiana",2023,"B20004_003","High school graduate",39496,887
"18","Indiana",2023,"B20004_004","Some college or associate's",46180,712
"18","Indiana",2023,"B20004_005","Bachelor's degree",60573,566
"18","Indiana",2023,"B20004_006","Graduate or professional degree",74916,1660
"19","Iowa",2023,"B20004_002","Less than high school",34315,2882
"19","Iowa",2023,"B20004_003","High school graduate",40533,558
"19","Iowa",2023,"B20004_004","Some college or associate's",45703,724
"19","Iowa",2023,"B20004_005","Bachelor's degree",60754,724
"19","Iowa",2023,"B20004_006","Graduate or professional degree",75037,1973
"20","Kansas",2023,"B20004_002","Less than high school",34079,1913
"20","Kansas",2023,"B20004_003","High school graduate",37333,1086
"20","Kansas",2023,"B20004_004","Some college or associate's",41745,502
"20","Kansas",2023,"B20004_005","Bachelor's degree",60620,815
"20","Kansas",2023,"B20004_006","Graduate or professional degree",71844,1730
"21","Kentucky",2023,"B20004_002","Less than high school",27658,1665
"21","Kentucky",2023,"B20004_003","High school graduate",36636,672
"21","Kentucky",2023,"B20004_004","Some college or associate's",42365,760
"21","Kentucky",2023,"B20004_005","Bachelor's degree",60185,1537
"21","Kentucky",2023,"B20004_006","Graduate or professional degree",67332,1651
"22","Louisiana",2023,"B20004_002","Less than high school",28345,1754
"22","Louisiana",2023,"B20004_003","High school graduate",36132,651
"22","Louisiana",2023,"B20004_004","Some college or associate's",41417,666
"22","Louisiana",2023,"B20004_005","Bachelor's degree",57107,2131
"22","Louisiana",2023,"B20004_006","Graduate or professional degree",68554,4385
"23","Maine",2023,"B20004_002","Less than high school",36005,3624
"23","Maine",2023,"B20004_003","High school graduate",40817,854
"23","Maine",2023,"B20004_004","Some college or associate's",45440,1405
"23","Maine",2023,"B20004_005","Bachelor's degree",55592,1444
"23","Maine",2023,"B20004_006","Graduate or professional degree",72693,2530
"24","Maryland",2023,"B20004_002","Less than high school",36146,1236
"24","Maryland",2023,"B20004_003","High school graduate",42778,1707
"24","Maryland",2023,"B20004_004","Some college or associate's",52094,566
"24","Maryland",2023,"B20004_005","Bachelor's degree",76748,1009
"24","Maryland",2023,"B20004_006","Graduate or professional degree",101230,734
"25","Massachusetts",2023,"B20004_002","Less than high school",32493,2047
"25","Massachusetts",2023,"B20004_003","High school graduate",43761,1483
"25","Massachusetts",2023,"B20004_004","Some college or associate's",51190,498
"25","Massachusetts",2023,"B20004_005","Bachelor's degree",79985,1754
"25","Massachusetts",2023,"B20004_006","Graduate or professional degree",99844,1451
"26","Michigan",2023,"B20004_002","Less than high school",32015,669
"26","Michigan",2023,"B20004_003","High school graduate",36823,491
"26","Michigan",2023,"B20004_004","Some college or associate's",42435,544
"26","Michigan",2023,"B20004_005","Bachelor's degree",64810,1249
"26","Michigan",2023,"B20004_006","Graduate or professional degree",81852,887
"27","Minnesota",2023,"B20004_002","Less than high school",36832,1263
"27","Minnesota",2023,"B20004_003","High school graduate",42435,722
"27","Minnesota",2023,"B20004_004","Some college or associate's",50406,409
"27","Minnesota",2023,"B20004_005","Bachelor's degree",71254,687
"27","Minnesota",2023,"B20004_006","Graduate or professional degree",83613,1831
"28","Mississippi",2023,"B20004_002","Less than high school",28257,2361
"28","Mississippi",2023,"B20004_003","High school graduate",32125,761
"28","Mississippi",2023,"B20004_004","Some college or associate's",39281,1809
"28","Mississippi",2023,"B20004_005","Bachelor's degree",52266,1369
"28","Mississippi",2023,"B20004_006","Graduate or professional degree",60782,1078
"29","Missouri",2023,"B20004_002","Less than high school",31777,851
