"NAME","Age_Range","Total","year"
"Idaho","15.to.24.years",4631,2021
"Idaho","25.to.34.years",53555,2021
"Idaho","35.to.44.years",90697,2021
"Idaho","45.to.54.years",87347,2021
"Idaho","55.to.59.years",48604,2021
"Idaho","60.to.64.years",55545,2021
"Idaho","65.to.74.years",99842,2021
"Idaho","75.to.84.years",45587,2021
"Idaho","85.years.and.over",13064,2021
"Illinois","total",3370654,2021
"Illinois","15.to.24.years",32838,2021
"Illinois","25.to.34.years",339816,2021
"Illinois","35.to.44.years",579094,2021
"Illinois","45.to.54.years",642574,2021
"Illinois","55.to.59.years",355678,2021
"Illinois","60.to.64.years",372773,2021
"Illinois","65.to.74.years",622681,2021
"Illinois","75.to.84.years",315665,2021
"Illinois","85.years.and.over",109535,2021
"Indiana","total",1905849,2021
"Indiana","15.to.24.years",31516,2021
"Indiana","25.to.34.years",223222,2021
"Indiana","35.to.44.years",327348,2021
"Indiana","45.to.54.years",339828,2021
"Indiana","55.to.59.years",193212,2021
"Indiana","60.to.64.years",215034,2021
"Indiana","65.to.74.years",349253,2021
"Indiana","75.to.84.years",169036,2021
"Indiana","85.years.and.over",57400,2021
"Iowa","total",935111,2021
"Iowa","15.to.24.years",15901,2021
"Iowa","25.to.34.years",113836,2021
"Iowa","35.to.44.years",164144,2021
"Iowa","45.to.54.years",159346,2021
"Iowa","55.to.59.years",90528,2021
"Iowa","60.to.64.years",103009,2021
"Iowa","65.to.74.years",177400,2021
"Iowa","75.to.84.years",80454,2021
"Iowa","85.years.and.over",30493,2021
"Kansas","total",776740,2021
"Kansas","15.to.24.years",11403,2021
"Kansas","25.to.34.years",89145,2021
"Kansas","35.to.44.years",135752,2021
"Kansas","45.to.54.years",130487,2021
"Kansas","55.to.59.years",77079,2021
"Kansas","60.to.64.years",91434,2021
"Kansas","65.to.74.years",148895,2021
"Kansas","75.to.84.years",69149,2021
"Kansas","85.years.and.over",23396,2021
"Kentucky","total",1225996,2021
"Kentucky","15.to.24.years",16418,2021
"Kentucky","25.to.34.years",129866,2021
"Kentucky","35.to.44.years",190274,2021
"Kentucky","45.to.54.years",218642,2021
"Kentucky","55.to.59.years",130684,2021
"Kentucky","60.to.64.years",141950,2021
"Kentucky","65.to.74.years",239744,2021
"Kentucky","75.to.84.years",119681,2021
"Kentucky","85.years.and.over",38737,2021
"Louisiana","total",1200910,2021
"Louisiana","15.to.24.years",15687,2021
"Louisiana","25.to.34.years",125281,2021
"Louisiana","35.to.44.years",198434,2021
"Louisiana","45.to.54.years",199645,2021
"Louisiana","55.to.59.years",123153,2021
"Louisiana","60.to.64.years",139974,2021
"Louisiana","65.to.74.years",237889,2021
"Louisiana","75.to.84.years",120320,2021
"Louisiana","85.years.and.over",40527,2021
"Maine","total",444231,2021
"Maine","15.to.24.years",3948,2021
"Maine","25.to.34.years",42900,2021
"Maine","35.to.44.years",65771,2021
"Maine","45.to.54.years",77146,2021
"Maine","55.to.59.years",47014,2021
"Maine","60.to.64.years",55735,2021
"Maine","65.to.74.years",96088,2021
"Maine","75.to.84.years",42456,2021
"Maine","85.years.and.over",13173,2021
"Maryland","total",1597663,2021
"Maryland","15.to.24.years",13552,2021
"Maryland","25.to.34.years",143774,2021
"Maryland","35.to.44.years",264808,2021
"Maryland","45.to.54.years",320389,2021
"Maryland","55.to.59.years",181822,2021
"Maryland","60.to.64.years",188678,2021
"Maryland","65.to.74.years",294611,2021
"Maryland","75.to.84.years",141541,2021
"Maryland","85.years.and.over",48488,2021
"Massachusetts","total",1742436,2021
"Massachusetts","15.to.24.years",7704,2021
"Massachusetts","25.to.34.years",152433,2021
"Massachusetts","35.to.44.years",281512,2021
"Massachusetts","45.to.54.years",344938,2021
"Massachusetts","55.to.59.years",202109,2021
"Massachusetts","60.to.64.years",210492,2021
"Massachusetts","65.to.74.years",334713,2021
"Massachusetts","75.to.84.years",149268,2021
"Massachusetts","85.years.and.over",59267,2021
"Michigan","total",2966347,2021
"Michigan","15.to.24.years",35264,2021
"Michigan","25.to.34.years",319910,2021
"Michigan","35.to.44.years",451150,2021
"Michigan","45.to.54.years",536093,2021
"Michigan","55.to.59.years",317869,2021
"Michigan","60.to.64.years",344798,2021
"Michigan","65.to.74.years",581670,2021
"Michigan","75.to.84.years",278497,2021
"Michigan","85.years.and.over",101096,2021
"Minnesota","total",1665101,2021
"Minnesota","15.to.24.years",21386,2021
"Minnesota","25.to.34.years",194344,2021
"Minnesota","35.to.44.years",304558,2021
"Minnesota","45.to.54.years",302858,2021
"Minnesota","55.to.59.years",176553,2021
"Minnesota","60.to.64.years",193776,2021
"Minnesota","65.to.74.years",293710,2021
"Minnesota","75.to.84.years",133289,2021
"Minnesota","85.years.and.over",44627,2021
"Mississippi","total",787068,2021
"Mississippi","15.to.24.years",8819,2021
"Mississippi","25.to.34.years",72304,2021
"Mississippi","35.to.44.years",123861,2021
"Mississippi","45.to.54.years",138590,2021
"Mississippi","55.to.59.years",77271,2021
"Mississippi","60.to.64.years",96905,2021
"Mississippi","65.to.74.years",162937,2021
"Mississippi","75.to.84.years",79872,2021
"Mississippi","85.years.and.over",26509,2021
"Missouri","total",1698595,2021
"Missouri","15.to.24.years",21796,2021
"Missouri","25.to.34.years",184098,2021
"Missouri","35.to.44.years",280263,2021
"Missouri","45.to.54.years",291552,2021
"Missouri","55.to.59.years",171058,2021
"Missouri","60.to.64.years",203448,2021
"Missouri","65.to.74.years",329319,2021
"Missouri","75.to.84.years",164815,2021
"Missouri","85.years.and.over",52246,2021
"Montana","total",311861,2021
"Montana","15.to.24.years",3198,2021
"Montana","25.to.34.years",29725,2021
"Montana","35.to.44.years",49064,2021
"Montana","45.to.54.years",50172,2021
"Montana","55.to.59.years",30527,2021
"Montana","60.to.64.years",36622,2021
"Montana","65.to.74.years",70312,2021
"Montana","75.to.84.years",32728,2021
"Montana","85.years.and.over",9513,2021
"Nebraska","total",532582,2021
"Nebraska","15.to.24.years",7019,2021
"Nebraska","25.to.34.years",62529,2021
"Nebraska","35.to.44.years",97893,2021
"Nebraska","45.to.54.years",92553,2021
"Nebraska","55.to.59.years",52770,2021
"Nebraska","60.to.64.years",57701,2021
"Nebraska","65.to.74.years",100787,2021
"Nebraska","75.to.84.years",45756,2021
"Nebraska","85.years.and.over",15574,2021
"Nevada","total",704548,2021
"Nevada","15.to.24.years",5711,2021
"Nevada","25.to.34.years",72358,2021
"Nevada","35.to.44.years",114447,2021
"Nevada","45.to.54.years",136905,2021
"Nevada","55.to.59.years",71360,2021
"Nevada","60.to.64.years",76970,2021
"Nevada","65.to.74.years",140982,2021
"Nevada","75.to.84.years",67796,2021
"Nevada","85.years.and.over",18019,2021
"New Hampshire","total",397225,2021
"New Hampshire","15.to.24.years",1480,2021
"New Hampshire","25.to.34.years",36373,2021
"New Hampshire","35.to.44.years",55533,2021
"New Hampshire","45.to.54.years",71919,2021
"New Hampshire","55.to.59.years",45365,2021
"New Hampshire","60.to.64.years",56196,2021
"New Hampshire","65.to.74.years",83076,2021
"New Hampshire","75.to.84.years",37406,2021
"New Hampshire","85.years.and.over",9877,2021
"New Jersey","total",2252974,2021
"New Jersey","15.to.24.years",12831,2021
"New Jersey","25.to.34.years",182003,2021
"New Jersey","35.to.44.years",361890,2021
"New Jersey","45.to.54.years",450938,2021
"New Jersey","55.to.59.years",261206,2021
"New Jersey","60.to.64.years",270414,2021
"New Jersey","65.to.74.years",418885,2021
"New Jersey","75.to.84.years",214066,2021
"New Jersey","85.years.and.over",80741,2021
"New Mexico","total",579708,2021
"New Mexico","15.to.24.years",8889,2021
"New Mexico","25.to.34.years",56839,2021
"New Mexico","35.to.44.years",92360,2021
"New Mexico","45.to.54.years",89191,2021
"New Mexico","55.to.59.years",58887,2021
"New Mexico","60.to.64.years",68231,2021
"New Mexico","65.to.74.years",123126,2021
"New Mexico","75.to.84.years",60455,2021
"New Mexico","85.years.and.over",21730,2021
"New York","total",4239037,2021
"New York","15.to.24.years",29879,2021
"New York","25.to.34.years",342759,2021
"New York","35.to.44.years",642420,2021
"New York","45.to.54.years",802476,2021
"New York","55.to.59.years",483017,2021
"New York","60.to.64.years",518891,2021
"New York","65.to.74.years",836900,2021
"New York","75.to.84.years",417368,2021
"New York","85.years.and.over",165327,2021
"North Carolina","total",2794211,2021
"North Carolina","15.to.24.years",27908,2021
"North Carolina","25.to.34.years",263573,2021
"North Carolina","35.to.44.years",440307,2021
"North Carolina","45.to.54.years",542646,2021
"North Carolina","55.to.59.years",296653,2021
"North Carolina","60.to.64.years",317056,2021
"North Carolina","65.to.74.years",551524,2021
"North Carolina","75.to.84.years",269846,2021
"North Carolina","85.years.and.over",84698,2021
"North Dakota","total",203549,2021
"North Dakota","15.to.24.years",3729,2021
"North Dakota","25.to.34.years",27136,2021
"North Dakota","35.to.44.years",37797,2021
"North Dakota","45.to.54.years",32055,2021
"North Dakota","55.to.59.years",20035,2021
"North Dakota","60.to.64.years",23685,2021
"North Dakota","65.to.74.years",36267,2021
"North Dakota","75.to.84.years",17081,2021
"North Dakota","85.years.and.over",5764,2021
"Ohio","total",3246486,2021
"Ohio","15.to.24.years",39958,2021
"Ohio","25.to.34.years",336929,2021
"Ohio","35.to.44.years",509238,2021
"Ohio","45.to.54.years",582584,2021
"Ohio","55.to.59.years",338593,2021
"Ohio","60.to.64.years",380587,2021
"Ohio","65.to.74.years",635858,2021
"Ohio","75.to.84.years",311408,2021
"Ohio","85.years.and.over",111331,2021
"Oklahoma","total",1013837,2021
"Oklahoma","15.to.24.years",14562,2021
"Oklahoma","25.to.34.years",107754,2021
"Oklahoma","35.to.44.years",175032,2021
"Oklahoma","45.to.54.years",171690,2021
"Oklahoma","55.to.59.years",98572,2021
"Oklahoma","60.to.64.years",117597,2021
"Oklahoma","65.to.74.years",197470,2021
"Oklahoma","75.to.84.years",99729,2021
"Oklahoma","85.years.and.over",31431,2021
"Oregon","total",1086030,2021
"Oregon","15.to.24.years",5373,2021
"Oregon","25.to.34.years",94482,2021
"Oregon","35.to.44.years",188535,2021
"Oregon","45.to.54.years",191987,2021
"Oregon","55.to.59.years",105903,2021
"Oregon","60.to.64.years",118276,2021
"Oregon","65.to.74.years",238225,2021
"Oregon","75.to.84.years",109721,2021
"Oregon","85.years.and.over",33528,2021
"Pennsylvania","total",3657478,2021
"Pennsylvania","15.to.24.years",28081,2021
"Pennsylvania","25.to.34.years",345644,2021
"Pennsylvania","35.to.44.years",573920,2021
"Pennsylvania","45.to.54.years",655482,2021
"Pennsylvania","55.to.59.years",390296,2021
"Pennsylvania","60.to.64.years",444226,2021
"Pennsylvania","65.to.74.years",737915,2021
"Pennsylvania","75.to.84.years",351121,2021
"Pennsylvania","85.years.and.over",130793,2021
"Rhode Island","total",278449,2021
"Rhode Island","15.to.24.years",1138,2021
"Rhode Island","25.to.34.years",25123,2021
"Rhode Island","35.to.44.years",43496,2021
"Rhode Island","45.to.54.years",52780,2021
"Rhode Island","55.to.59.years",32723,2021
"Rhode Island","60.to.64.years",33391,2021
"Rhode Island","65.to.74.years",54125,2021
"Rhode Island","75.to.84.years",25935,2021
"Rhode Island","85.years.and.over",9738,2021
"South Carolina","total",1471296,2021
"South Carolina","15.to.24.years",17172,2021
"South Carolina","25.to.34.years",149792,2021
"South Carolina","35.to.44.years",221319,2021
"South Carolina","45.to.54.years",251341,2021
"South Carolina","55.to.59.years",147935,2021
"South Carolina","60.to.64.years",168024,2021
"South Carolina","65.to.74.years",318661,2021
"South Carolina","75.to.84.years",154734,2021
"South Carolina","85.years.and.over",42318,2021
"South Dakota","total",247630,2021
"South Dakota","15.to.24.years",5345,2021
"South Dakota","25.to.34.years",31254,2021
"South Dakota","35.to.44.years",40127,2021
"South Dakota","45.to.54.years",39735,2021
"South Dakota","55.to.59.years",26529,2021
"South Dakota","60.to.64.years",27105,2021
"South Dakota","65.to.74.years",50925,2021
"South Dakota","75.to.84.years",20517,2021
"South Dakota","85.years.and.over",6093,2021
"Tennessee","total",1869046,2021
"Tennessee","15.to.24.years",19684,2021
"Tennessee","25.to.34.years",185429,2021
"Tennessee","35.to.44.years",287636,2021
"Tennessee","45.to.54.years",348273,2021
"Tennessee","55.to.59.years",193381,2021
"Tennessee","60.to.64.years",214686,2021
"Tennessee","65.to.74.years",373048,2021
"Tennessee","75.to.84.years",186367,2021
"Tennessee","85.years.and.over",60542,2021
"Texas","total",6761002,2021
"Texas","15.to.24.years",71943,2021
"Texas","25.to.34.years",742684,2021
"Texas","35.to.44.years",1296165,2021
"Texas","45.to.54.years",1369442,2021
"Texas","55.to.59.years",705721,2021
"Texas","60.to.64.years",706757,2021
"Texas","65.to.74.years",1156096,2021
"Texas","75.to.84.years",540997,2021
"Texas","85.years.and.over",171197,2021
"Utah","total",768062,2021
"Utah","15.to.24.years",14907,2021
"Utah","25.to.34.years",106953,2021
"Utah","35.to.44.years",170530,2021
"Utah","45.to.54.years",143371,2021
"Utah","55.to.59.years",68392,2021
"Utah","60.to.64.years",71989,2021
"Utah","65.to.74.years",118176,2021
"Utah","75.to.84.years",55514,2021
"Utah","85.years.and.over",18230,2021
"Vermont","total",196291,2021
"Vermont","15.to.24.years",1496,2021
"Vermont","25.to.34.years",17013,2021
"Vermont","35.to.44.years",30624,2021
"Vermont","45.to.54.years",33696,2021
"Vermont","55.to.59.years",22207,2021
"Vermont","60.to.64.years",25006,2021
"Vermont","65.to.74.years",42574,2021
"Vermont","75.to.84.years",18191,2021
"Vermont","85.years.and.over",5484,2021
"Virginia","total",2252170,2021
"Virginia","15.to.24.years",19128,2021
"Virginia","25.to.34.years",217578,2021
"Virginia","35.to.44.years",378396,2021
"Virginia","45.to.54.years",437685,2021
"Virginia","55.to.59.years",244196,2021
"Virginia","60.to.64.years",253333,2021
"Virginia","65.to.74.years",421064,2021
"Virginia","75.to.84.years",213156,2021
"Virginia","85.years.and.over",67634,2021
"Washington","total",1933901,2021
"Washington","15.to.24.years",14462,2021
"Washington","25.to.34.years",212047,2021
"Washington","35.to.44.years",346364,2021
"Washington","45.to.54.years",352744,2021
"Washington","55.to.59.years",197905,2021
"Washington","60.to.64.years",217711,2021
"Washington","65.to.74.years",376080,2021
"Washington","75.to.84.years",168432,2021
"Washington","85.years.and.over",48156,2021
"West Virginia","total",542805,2021
"West Virginia","15.to.24.years",6282,2021
"West Virginia","25.to.34.years",47249,2021
"West Virginia","35.to.44.years",77364,2021
"West Virginia","45.to.54.years",92226,2021
"West Virginia","55.to.59.years",55039,2021
"West Virginia","60.to.64.years",63122,2021
"West Virginia","65.to.74.years",122758,2021
"West Virginia","75.to.84.years",57382,2021
"West Virginia","85.years.and.over",21383,2021
"Wisconsin","total",1668575,2021
"Wisconsin","15.to.24.years",17588,2021
"Wisconsin","25.to.34.years",171627,2021
"Wisconsin","35.to.44.years",278718,2021
"Wisconsin","45.to.54.years",295218,2021
"Wisconsin","55.to.59.years",184578,2021
"Wisconsin","60.to.64.years",196963,2021
"Wisconsin","65.to.74.years",325897,2021
"Wisconsin","75.to.84.years",146881,2021
"Wisconsin","85.years.and.over",51105,2021
"Wyoming","total",173247,2021
"Wyoming","15.to.24.years",2902,2021
"Wyoming","25.to.34.years",20224,2021
"Wyoming","35.to.44.years",30717,2021
"Wyoming","45.to.54.years",26314,2021
"Wyoming","55.to.59.years",16411,2021
"Wyoming","60.to.64.years",20683,2021
"Wyoming","65.to.74.years",35774,2021
"Wyoming","75.to.84.years",14333,2021
"Wyoming","85.years.and.over",5889,2021
"Puerto Rico","total",800555,2021
"Puerto Rico","15.to.24.years",1840,2021
"Puerto Rico","25.to.34.years",32703,2021
"Puerto Rico","35.to.44.years",89228,2021
"Puerto Rico","45.to.54.years",128967,2021
"Puerto Rico","55.to.59.years",88873,2021
"Puerto Rico","60.to.64.years",91736,2021
"Puerto Rico","65.to.74.years",188485,2021
"Puerto Rico","75.to.84.years",132049,2021
"Puerto Rico","85.years.and.over",46674,2021
"Alabama","total",1416333,2022
"Alabama","15.to.24.years",20930,2022
"Alabama","25.to.34.years",150579,2022
"Alabama","35.to.44.years",217706,2022
"Alabama","45.to.54.years",238956,2022
"Alabama","55.to.59.years",144885,2022
"Alabama","60.to.64.years",164420,2022
"Alabama","65.to.74.years",281392,2022
"Alabama","75.to.84.years",151507,2022
"Alabama","85.years.and.over",45958,2022
"Alaska","total",181586,2022
"Alaska","15.to.24.years",2881,2022
"Alaska","25.to.34.years",21994,2022
"Alaska","35.to.44.years",35991,2022
"Alaska","45.to.54.years",32327,2022
"Alaska","55.to.59.years",18967,2022
"Alaska","60.to.64.years",18840,2022
"Alaska","65.to.74.years",34266,2022
"Alaska","75.to.84.years",13484,2022
"Alaska","85.years.and.over",2836,2022
"Arizona","total",1921746,2022
"Arizona","15.to.24.years",18786,2022
"Arizona","25.to.34.years",184589,2022
"Arizona","35.to.44.years",298791,2022
"Arizona","45.to.54.years",327898,2022
"Arizona","55.to.59.years",177355,2022
"Arizona","60.to.64.years",209627,2022
"Arizona","65.to.74.years",397062,2022
"Arizona","75.to.84.years",247873,2022
"Arizona","85.years.and.over",59765,2022
"Arkansas","total",808558,2022
"Arkansas","15.to.24.years",10831,2022
"Arkansas","25.to.34.years",83875,2022
"Arkansas","35.to.44.years",129557,2022
"Arkansas","45.to.54.years",142605,2022
"Arkansas","55.to.59.years",75749,2022
"Arkansas","60.to.64.years",89506,2022
"Arkansas","65.to.74.years",160145,2022
"Arkansas","75.to.84.years",91307,2022
"Arkansas","85.years.and.over",24983,2022
"California","total",7565502,2022
"California","15.to.24.years",40342,2022
"California","25.to.34.years",577589,2022
"California","35.to.44.years",1257983,2022
"California","45.to.54.years",1458330,2022
"California","55.to.59.years",815438,2022
"California","60.to.64.years",861920,2022
"California","65.to.74.years",1459429,2022
"California","75.to.84.years",809263,2022
"California","85.years.and.over",285208,2022
"Colorado","total",1584309,2022
"Colorado","15.to.24.years",21563,2022
"Colorado","25.to.34.years",181353,2022
"Colorado","35.to.44.years",301396,2022
"Colorado","45.to.54.years",292929,2022
"Colorado","55.to.59.years",147059,2022
"Colorado","60.to.64.years",171721,2022
"Colorado","65.to.74.years",287811,2022
"Colorado","75.to.84.years",139879,2022
"Colorado","85.years.and.over",40598,2022
"Connecticut","total",949839,2022
"Connecticut","15.to.24.years",7321,2022
"Connecticut","25.to.34.years",83974,2022
"Connecticut","35.to.44.years",151345,2022
"Connecticut","45.to.54.years",172946,2022
"Connecticut","55.to.59.years",114023,2022
"Connecticut","60.to.64.years",113285,2022
"Connecticut","65.to.74.years",176773,2022
"Connecticut","75.to.84.years",94826,2022
"Connecticut","85.years.and.over",35346,2022
"Delaware","total",298075,2022
"Delaware","15.to.24.years",2264,2022
"Delaware","25.to.34.years",31500,2022
"Delaware","35.to.44.years",38711,2022
"Delaware","45.to.54.years",48584,2022
"Delaware","55.to.59.years",28700,2022
"Delaware","60.to.64.years",39397,2022
"Delaware","65.to.74.years",64973,2022
"Delaware","75.to.84.years",34949,2022
"Delaware","85.years.and.over",8997,2022
"District of Columbia","total",134120,2022
"District of Columbia","15.to.24.years",1351,2022
"District of Columbia","25.to.34.years",18288,2022
"District of Columbia","35.to.44.years",31027,2022
"District of Columbia","45.to.54.years",25301,2022
"District of Columbia","55.to.59.years",9726,2022
"District of Columbia","60.to.64.years",10487,2022
"District of Columbia","65.to.74.years",20010,2022
"District of Columbia","75.to.84.years",12683,2022
"District of Columbia","85.years.and.over",5247,2022
"Florida","total",5929801,2022
"Florida","15.to.24.years",47751,2022
"Florida","25.to.34.years",461877,2022
"Florida","35.to.44.years",799674,2022
"Florida","45.to.54.years",991900,2022
"Florida","55.to.59.years",612193,2022
"Florida","60.to.64.years",678136,2022
"Florida","65.to.74.years",1268105,2022
"Florida","75.to.84.years",826836,2022
"Florida","85.years.and.over",243329,2022
"Georgia","total",2695885,2022
"Georgia","15.to.24.years",28421,2022
"Georgia","25.to.34.years",265116,2022
"Georgia","35.to.44.years",466680,2022
"Georgia","45.to.54.years",544990,2022
"Georgia","55.to.59.years",296267,2022
"Georgia","60.to.64.years",292643,2022
"Georgia","65.to.74.years",480494,2022
"Georgia","75.to.84.years",256228,2022
"Georgia","85.years.and.over",65046,2022
"Hawaii","total",309687,2022
"Hawaii","15.to.24.years",2379,2022
"Hawaii","25.to.34.years",19049,2022
"Hawaii","35.to.44.years",41966,2022
"Hawaii","45.to.54.years",49777,2022
"Hawaii","55.to.59.years",30536,2022
"Hawaii","60.to.64.years",35675,2022
"Hawaii","65.to.74.years",70371,2022
"Hawaii","75.to.84.years",43185,2022
"Hawaii","85.years.and.over",16749,2022
"Idaho","total",518837,2022
"Idaho","15.to.24.years",5110,2022
"Idaho","25.to.34.years",59674,2022
"Idaho","35.to.44.years",94208,2022
"Idaho","45.to.54.years",88334,2022
"Idaho","55.to.59.years",47203,2022
"Idaho","60.to.64.years",57019,2022
"Idaho","65.to.74.years",103079,2022
"Idaho","75.to.84.years",50890,2022
"Idaho","85.years.and.over",13320,2022
"Illinois","total",3392312,2022
"Illinois","15.to.24.years",36264,2022
"Illinois","25.to.34.years",345284,2022
"Illinois","35.to.44.years",580303,2022
"Illinois","45.to.54.years",641230,2022
"Illinois","55.to.59.years",350047,2022
"Illinois","60.to.64.years",369059,2022
"Illinois","65.to.74.years",612409,2022
"Illinois","75.to.84.years",339645,2022
"Illinois","85.years.and.over",118071,2022
"Indiana","total",1929865,2022
"Indiana","15.to.24.years",31326,2022
"Indiana","25.to.34.years",233329,2022
"Indiana","35.to.44.years",325654,2022
"Indiana","45.to.54.years",343648,2022
"Indiana","55.to.59.years",191534,2022
"Indiana","60.to.64.years",209078,2022
"Indiana","65.to.74.years",354088,2022
"Indiana","75.to.84.years",186658,2022
"Indiana","85.years.and.over",54550,2022
"Iowa","total",958700,2022
"Iowa","15.to.24.years",19011,2022
"Iowa","25.to.34.years",119171,2022
"Iowa","35.to.44.years",162168,2022
"Iowa","45.to.54.years",159740,2022
"Iowa","55.to.59.years",92779,2022
"Iowa","60.to.64.years",104724,2022
"Iowa","65.to.74.years",176765,2022
"Iowa","75.to.84.years",95024,2022
"Iowa","85.years.and.over",29318,2022
"Kansas","total",795989,2022
"Kansas","15.to.24.years",14481,2022
"Kansas","25.to.34.years",91608,2022
"Kansas","35.to.44.years",140910,2022
"Kansas","45.to.54.years",134550,2022
"Kansas","55.to.59.years",75669,2022
"Kansas","60.to.64.years",88252,2022
"Kansas","65.to.74.years",147251,2022
"Kansas","75.to.84.years",77711,2022
"Kansas","85.years.and.over",25557,2022
"Kentucky","total",1257737,2022
"Kentucky","15.to.24.years",18867,2022
"Kentucky","25.to.34.years",143971,2022
"Kentucky","35.to.44.years",189794,2022
"Kentucky","45.to.54.years",229416,2022
"Kentucky","55.to.59.years",124493,2022
"Kentucky","60.to.64.years",140997,2022
"Kentucky","65.to.74.years",243700,2022
"Kentucky","75.to.84.years",128091,2022
"Kentucky","85.years.and.over",38408,2022
"Louisiana","total",1229012,2022
"Louisiana","15.to.24.years",15389,2022
"Louisiana","25.to.34.years",132569,2022
"Louisiana","35.to.44.years",199505,2022
"Louisiana","45.to.54.years",210676,2022
"Louisiana","55.to.59.years",112268,2022
"Louisiana","60.to.64.years",146395,2022
"Louisiana","65.to.74.years",240779,2022
"Louisiana","75.to.84.years",131823,2022
"Louisiana","85.years.and.over",39608,2022
"Maine","total",448772,2022
"Maine","15.to.24.years",5625,2022
"Maine","25.to.34.years",41253,2022
"Maine","35.to.44.years",63212,2022
"Maine","45.to.54.years",75235,2022
"Maine","55.to.59.years",47589,2022
"Maine","60.to.64.years",55388,2022
"Maine","65.to.74.years",97379,2022
"Maine","75.to.84.years",48410,2022
"Maine","85.years.and.over",14681,2022
"Maryland","total",1609588,2022
"Maryland","15.to.24.years",12987,2022
"Maryland","25.to.34.years",148689,2022
"Maryland","35.to.44.years",280162,2022
"Maryland","45.to.54.years",304824,2022
"Maryland","55.to.59.years",178635,2022
"Maryland","60.to.64.years",187190,2022
"Maryland","65.to.74.years",290761,2022
"Maryland","75.to.84.years",153579,2022
"Maryland","85.years.and.over",52761,2022
"Massachusetts","total",1741555,2022
"Massachusetts","15.to.24.years",9722,2022
"Massachusetts","25.to.34.years",149676,2022
"Massachusetts","35.to.44.years",273704,2022
"Massachusetts","45.to.54.years",335226,2022
"Massachusetts","55.to.59.years",189916,2022
"Massachusetts","60.to.64.years",210982,2022
"Massachusetts","65.to.74.years",335490,2022
"Massachusetts","75.to.84.years",176795,2022
"Massachusetts","85.years.and.over",60044,2022
"Michigan","total",2991685,2022
"Michigan","15.to.24.years",37391,2022
"Michigan","25.to.34.years",325251,2022
"Michigan","35.to.44.years",458656,2022
"Michigan","45.to.54.years",522898,2022
"Michigan","55.to.59.years",307371,2022
"Michigan","60.to.64.years",350255,2022
"Michigan","65.to.74.years",583669,2022
"Michigan","75.to.84.years",307093,2022
"Michigan","85.years.and.over",99101,2022
"Minnesota","total",1674434,2022
"Minnesota","15.to.24.years",25430,2022
"Minnesota","25.to.34.years",195700,2022
"Minnesota","35.to.44.years",314012,2022
"Minnesota","45.to.54.years",293915,2022
"Minnesota","55.to.59.years",165449,2022
"Minnesota","60.to.64.years",189089,2022
"Minnesota","65.to.74.years",296911,2022
"Minnesota","75.to.84.years",147586,2022
"Minnesota","85.years.and.over",46342,2022
"Mississippi","total",803006,2022
"Mississippi","15.to.24.years",11672,2022
"Mississippi","25.to.34.years",78242,2022
"Mississippi","35.to.44.years",127106,2022
"Mississippi","45.to.54.years",137036,2022
"Mississippi","55.to.59.years",72912,2022
"Mississippi","60.to.64.years",101629,2022
"Mississippi","65.to.74.years",161357,2022
"Mississippi","75.to.84.years",85069,2022
"Mississippi","85.years.and.over",27983,2022
"Missouri","total",1704800,2022
"Missouri","15.to.24.years",22024,2022
"Missouri","25.to.34.years",187459,2022
"Missouri","35.to.44.years",286256,2022
"Missouri","45.to.54.years",297286,2022
"Missouri","55.to.59.years",168122,2022
"Missouri","60.to.64.years",189850,2022
"Missouri","65.to.74.years",326988,2022
"Missouri","75.to.84.years",172198,2022
"Missouri","85.years.and.over",54617,2022
"Montana","total",319421,2022
"Montana","15.to.24.years",3652,2022
"Montana","25.to.34.years",31338,2022
"Montana","35.to.44.years",54711,2022
"Montana","45.to.54.years",49508,2022
"Montana","55.to.59.years",30032,2022
"Montana","60.to.64.years",38958,2022
"Montana","65.to.74.years",69975,2022
"Montana","75.to.84.years",32562,2022
"Montana","85.years.and.over",8685,2022
"Nebraska","total",529723,2022
"Nebraska","15.to.24.years",8179,2022
"Nebraska","25.to.34.years",61963,2022
"Nebraska","35.to.44.years",99559,2022
"Nebraska","45.to.54.years",89939,2022
"Nebraska","55.to.59.years",49089,2022
"Nebraska","60.to.64.years",59177,2022
"Nebraska","65.to.74.years",96510,2022
"Nebraska","75.to.84.years",49303,2022
"Nebraska","85.years.and.over",16004,2022
"Nevada","total",722684,2022
"Nevada","15.to.24.years",6661,2022
"Nevada","25.to.34.years",71956,2022
"Nevada","35.to.44.years",122850,2022
"Nevada","45.to.54.years",129437,2022
"Nevada","55.to.59.years",69414,2022
"Nevada","60.to.64.years",79417,2022
"Nevada","65.to.74.years",144016,2022
"Nevada","75.to.84.years",79506,2022
"Nevada","85.years.and.over",19427,2022
"New Hampshire","total",402656,2022
"New Hampshire","15.to.24.years",1955,2022
"New Hampshire","25.to.34.years",35496,2022
"New Hampshire","35.to.44.years",57560,2022
"New Hampshire","45.to.54.years",73657,2022
"New Hampshire","55.to.59.years",44430,2022
"New Hampshire","60.to.64.years",54278,2022
"New Hampshire","65.to.74.years",84737,2022
"New Hampshire","75.to.84.years",40331,2022
"New Hampshire","85.years.and.over",10212,2022
"New Jersey","total",2272995,2022
"New Jersey","15.to.24.years",10808,2022
"New Jersey","25.to.34.years",188396,2022
