"NAME","Age_Range","Total","year"
"Hawaii","45.to.54.years",31816,2014
"Hawaii","55.to.59.years",15636,2014
"Hawaii","60.to.64.years",11978,2014
"Hawaii","65.to.74.years",15711,2014
"Hawaii","75.to.84.years",9007,2014
"Hawaii","85.years.and.over",4373,2014
"Idaho","total",189193,2014
"Idaho","15.to.24.years",26527,2014
"Idaho","25.to.34.years",50297,2014
"Idaho","35.to.44.years",36985,2014
"Idaho","45.to.54.years",29669,2014
"Idaho","55.to.59.years",11406,2014
"Idaho","60.to.64.years",9882,2014
"Idaho","65.to.74.years",12146,2014
"Idaho","75.to.84.years",7293,2014
"Idaho","85.years.and.over",4988,2014
"Illinois","total",1646766,2014
"Illinois","15.to.24.years",142957,2014
"Illinois","25.to.34.years",458207,2014
"Illinois","35.to.44.years",337893,2014
"Illinois","45.to.54.years",260907,2014
"Illinois","55.to.59.years",113330,2014
"Illinois","60.to.64.years",101752,2014
"Illinois","65.to.74.years",121084,2014
"Illinois","75.to.84.years",66173,2014
"Illinois","85.years.and.over",44463,2014
"Indiana","total",786398,2014
"Indiana","15.to.24.years",102081,2014
"Indiana","25.to.34.years",197179,2014
"Indiana","35.to.44.years",152568,2014
"Indiana","45.to.54.years",129742,2014
"Indiana","55.to.59.years",54807,2014
"Indiana","60.to.64.years",45532,2014
"Indiana","65.to.74.years",51328,2014
"Indiana","75.to.84.years",31907,2014
"Indiana","85.years.and.over",21254,2014
"Iowa","total",361593,2014
"Iowa","15.to.24.years",59080,2014
"Iowa","25.to.34.years",91457,2014
"Iowa","35.to.44.years",58138,2014
"Iowa","45.to.54.years",53746,2014
"Iowa","55.to.59.years",21621,2014
"Iowa","60.to.64.years",18200,2014
"Iowa","65.to.74.years",24374,2014
"Iowa","75.to.84.years",17397,2014
"Iowa","85.years.and.over",17580,2014
"Kansas","total",370112,2014
"Kansas","15.to.24.years",53624,2014
"Kansas","25.to.34.years",98184,2014
"Kansas","35.to.44.years",71119,2014
"Kansas","45.to.54.years",50321,2014
"Kansas","55.to.59.years",24263,2014
"Kansas","60.to.64.years",19977,2014
"Kansas","65.to.74.years",22413,2014
"Kansas","75.to.84.years",15798,2014
"Kansas","85.years.and.over",14413,2014
"Kentucky","total",580897,2014
"Kentucky","15.to.24.years",72855,2014
"Kentucky","25.to.34.years",140061,2014
"Kentucky","35.to.44.years",110209,2014
"Kentucky","45.to.54.years",102127,2014
"Kentucky","55.to.59.years",45713,2014
"Kentucky","60.to.64.years",33228,2014
"Kentucky","65.to.74.years",41702,2014
"Kentucky","75.to.84.years",22562,2014
"Kentucky","85.years.and.over",12440,2014
"Louisiana","total",611409,2014
"Louisiana","15.to.24.years",64226,2014
"Louisiana","25.to.34.years",168185,2014
"Louisiana","35.to.44.years",123176,2014
"Louisiana","45.to.54.years",100670,2014
"Louisiana","55.to.59.years",42973,2014
"Louisiana","60.to.64.years",40154,2014
"Louisiana","65.to.74.years",42467,2014
"Louisiana","75.to.84.years",20929,2014
"Louisiana","85.years.and.over",8629,2014
"Maine","total",157702,2014
"Maine","15.to.24.years",13430,2014
"Maine","25.to.34.years",38535,2014
"Maine","35.to.44.years",25987,2014
"Maine","45.to.54.years",27643,2014
"Maine","55.to.59.years",12056,2014
"Maine","60.to.64.years",10768,2014
"Maine","65.to.74.years",13181,2014
"Maine","75.to.84.years",10030,2014
"Maine","85.years.and.over",6072,2014
"Maryland","total",738690,2014
"Maryland","15.to.24.years",46899,2014
"Maryland","25.to.34.years",194934,2014
"Maryland","35.to.44.years",155778,2014
"Maryland","45.to.54.years",131508,2014
"Maryland","55.to.59.years",59775,2014
"Maryland","60.to.64.years",40116,2014
"Maryland","65.to.74.years",56320,2014
"Maryland","75.to.84.years",32547,2014
"Maryland","85.years.and.over",20813,2014
"Massachusetts","total",979004,2014
"Massachusetts","15.to.24.years",60364,2014
"Massachusetts","25.to.34.years",257234,2014
"Massachusetts","35.to.44.years",187055,2014
"Massachusetts","45.to.54.years",164159,2014
"Massachusetts","55.to.59.years",74004,2014
"Massachusetts","60.to.64.years",63724,2014
"Massachusetts","65.to.74.years",85417,2014
"Massachusetts","75.to.84.years",54292,2014
"Massachusetts","85.years.and.over",32755,2014
"Michigan","total",1141290,2014
"Michigan","15.to.24.years",130412,2014
"Michigan","25.to.34.years",270044,2014
"Michigan","35.to.44.years",215393,2014
"Michigan","45.to.54.years",188975,2014
"Michigan","55.to.59.years",86837,2014
"Michigan","60.to.64.years",75093,2014
"Michigan","65.to.74.years",86384,2014
"Michigan","75.to.84.years",50722,2014
"Michigan","85.years.and.over",37430,2014
"Minnesota","total",602789,2014
"Minnesota","15.to.24.years",71952,2014
"Minnesota","25.to.34.years",170842,2014
"Minnesota","35.to.44.years",101517,2014
"Minnesota","45.to.54.years",85510,2014
"Minnesota","55.to.59.years",39748,2014
"Minnesota","60.to.64.years",29841,2014
"Minnesota","65.to.74.years",39417,2014
"Minnesota","75.to.84.years",32300,2014
"Minnesota","85.years.and.over",31662,2014
"Mississippi","total",354319,2014
"Mississippi","15.to.24.years",30729,2014
"Mississippi","25.to.34.years",93113,2014
"Mississippi","35.to.44.years",77016,2014
"Mississippi","45.to.54.years",61251,2014
"Mississippi","55.to.59.years",29905,2014
"Mississippi","60.to.64.years",18026,2014
"Mississippi","65.to.74.years",26753,2014
"Mississippi","75.to.84.years",11547,2014
"Mississippi","85.years.and.over",5979,2014
"Missouri","total",779183,2014
"Missouri","15.to.24.years",91449,2014
"Missouri","25.to.34.years",202750,2014
"Missouri","35.to.44.years",139830,2014
"Missouri","45.to.54.years",126956,2014
"Missouri","55.to.59.years",59030,2014
"Missouri","60.to.64.years",46558,2014
"Missouri","65.to.74.years",57149,2014
"Missouri","75.to.84.years",32905,2014
"Missouri","85.years.and.over",22556,2014
"Montana","total",138106,2014
"Montana","15.to.24.years",19190,2014
"Montana","25.to.34.years",35609,2014
"Montana","35.to.44.years",23887,2014
"Montana","45.to.54.years",21327,2014
"Montana","55.to.59.years",10154,2014
"Montana","60.to.64.years",7795,2014
"Montana","65.to.74.years",9216,2014
"Montana","75.to.84.years",5889,2014
"Montana","85.years.and.over",5039,2014
"Nebraska","total",252327,2014
"Nebraska","15.to.24.years",39499,2014
"Nebraska","25.to.34.years",68501,2014
"Nebraska","35.to.44.years",46136,2014
"Nebraska","45.to.54.years",31425,2014
"Nebraska","55.to.59.years",16969,2014
"Nebraska","60.to.64.years",12108,2014
"Nebraska","65.to.74.years",15586,2014
"Nebraska","75.to.84.years",12038,2014
"Nebraska","85.years.and.over",10065,2014
"Nevada","total",473614,2014
"Nevada","15.to.24.years",32975,2014
"Nevada","25.to.34.years",113288,2014
"Nevada","35.to.44.years",107271,2014
"Nevada","45.to.54.years",90257,2014
"Nevada","55.to.59.years",36293,2014
"Nevada","60.to.64.years",30385,2014
"Nevada","65.to.74.years",41848,2014
"Nevada","75.to.84.years",14455,2014
"Nevada","85.years.and.over",6842,2014
"New Hampshire","total",154760,2014
"New Hampshire","15.to.24.years",15069,2014
"New Hampshire","25.to.34.years",36318,2014
"New Hampshire","35.to.44.years",29473,2014
"New Hampshire","45.to.54.years",25607,2014
"New Hampshire","55.to.59.years",12953,2014
"New Hampshire","60.to.64.years",9118,2014
"New Hampshire","65.to.74.years",13032,2014
"New Hampshire","75.to.84.years",7613,2014
"New Hampshire","85.years.and.over",5577,2014
"New Jersey","total",1173782,2014
"New Jersey","15.to.24.years",47122,2014
"New Jersey","25.to.34.years",267761,2014
"New Jersey","35.to.44.years",264006,2014
"New Jersey","45.to.54.years",230378,2014
"New Jersey","55.to.59.years",90409,2014
"New Jersey","60.to.64.years",76448,2014
"New Jersey","65.to.74.years",104093,2014
"New Jersey","75.to.84.years",59108,2014
"New Jersey","85.years.and.over",34457,2014
"New Mexico","total",251765,2014
"New Mexico","15.to.24.years",28755,2014
"New Mexico","25.to.34.years",65387,2014
"New Mexico","35.to.44.years",49612,2014
"New Mexico","45.to.54.years",42081,2014
"New Mexico","55.to.59.years",14929,2014
"New Mexico","60.to.64.years",16607,2014
"New Mexico","65.to.74.years",20641,2014
"New Mexico","75.to.84.years",9096,2014
"New Mexico","85.years.and.over",4657,2014
"New York","total",3424492,2014
"New York","15.to.24.years",183231,2014
"New York","25.to.34.years",801665,2014
"New York","35.to.44.years",670161,2014
"New York","45.to.54.years",624898,2014
"New York","55.to.59.years",276018,2014
"New York","60.to.64.years",238912,2014
"New York","65.to.74.years",331261,2014
"New York","75.to.84.years",192949,2014
"New York","85.years.and.over",105397,2014
"North Carolina","total",1355236,2014
"North Carolina","15.to.24.years",142247,2014
"North Carolina","25.to.34.years",358489,2014
"North Carolina","35.to.44.years",288772,2014
"North Carolina","45.to.54.years",222874,2014
"North Carolina","55.to.59.years",93671,2014
"North Carolina","60.to.64.years",75102,2014
"North Carolina","65.to.74.years",97143,2014
"North Carolina","75.to.84.years",49088,2014
"North Carolina","85.years.and.over",27850,2014
"North Dakota","total",110429,2014
"North Dakota","15.to.24.years",24072,2014
"North Dakota","25.to.34.years",30222,2014
"North Dakota","35.to.44.years",14070,2014
"North Dakota","45.to.54.years",12700,2014
"North Dakota","55.to.59.years",6737,2014
"North Dakota","60.to.64.years",5242,2014
"North Dakota","65.to.74.years",5841,2014
"North Dakota","75.to.84.years",5721,2014
"North Dakota","85.years.and.over",5824,2014
"Ohio","total",1592424,2014
"Ohio","15.to.24.years",163384,2014
"Ohio","25.to.34.years",406305,2014
"Ohio","35.to.44.years",291446,2014
"Ohio","45.to.54.years",271139,2014
"Ohio","55.to.59.years",126140,2014
"Ohio","60.to.64.years",99181,2014
"Ohio","65.to.74.years",120041,2014
"Ohio","75.to.84.years",65677,2014
"Ohio","85.years.and.over",49111,2014
"Oklahoma","total",508942,2014
"Oklahoma","15.to.24.years",70165,2014
"Oklahoma","25.to.34.years",132654,2014
"Oklahoma","35.to.44.years",98613,2014
"Oklahoma","45.to.54.years",82705,2014
"Oklahoma","55.to.59.years",34862,2014
"Oklahoma","60.to.64.years",28092,2014
"Oklahoma","65.to.74.years",31819,2014
"Oklahoma","75.to.84.years",17831,2014
"Oklahoma","85.years.and.over",12201,2014
"Oregon","total",603119,2014
"Oregon","15.to.24.years",57592,2014
"Oregon","25.to.34.years",164994,2014
"Oregon","35.to.44.years",120378,2014
"Oregon","45.to.54.years",90373,2014
"Oregon","55.to.59.years",40187,2014
"Oregon","60.to.64.years",35615,2014
"Oregon","65.to.74.years",48987,2014
"Oregon","75.to.84.years",23755,2014
"Oregon","85.years.and.over",21238,2014
"Pennsylvania","total",1541808,2014
"Pennsylvania","15.to.24.years",122308,2014
"Pennsylvania","25.to.34.years",384099,2014
"Pennsylvania","35.to.44.years",275186,2014
"Pennsylvania","45.to.54.years",252032,2014
"Pennsylvania","55.to.59.years",115817,2014
"Pennsylvania","60.to.64.years",92381,2014
"Pennsylvania","65.to.74.years",134359,2014
"Pennsylvania","75.to.84.years",96757,2014
"Pennsylvania","85.years.and.over",68869,2014
"Rhode Island","total",168776,2014
"Rhode Island","15.to.24.years",12534,2014
"Rhode Island","25.to.34.years",40255,2014
"Rhode Island","35.to.44.years",28766,2014
"Rhode Island","45.to.54.years",31271,2014
"Rhode Island","55.to.59.years",13629,2014
"Rhode Island","60.to.64.years",11332,2014
"Rhode Island","65.to.74.years",14700,2014
"Rhode Island","75.to.84.years",9689,2014
"Rhode Island","85.years.and.over",6600,2014
"South Carolina","total",583737,2014
"South Carolina","15.to.24.years",62044,2014
"South Carolina","25.to.34.years",153378,2014
"South Carolina","35.to.44.years",116118,2014
"South Carolina","45.to.54.years",104131,2014
"South Carolina","55.to.59.years",41063,2014
"South Carolina","60.to.64.years",35573,2014
"South Carolina","65.to.74.years",41842,2014
"South Carolina","75.to.84.years",18183,2014
"South Carolina","85.years.and.over",11405,2014
"South Dakota","total",106465,2014
"South Dakota","15.to.24.years",17690,2014
"South Dakota","25.to.34.years",25907,2014
"South Dakota","35.to.44.years",16687,2014
"South Dakota","45.to.54.years",13894,2014
"South Dakota","55.to.59.years",7190,2014
"South Dakota","60.to.64.years",5501,2014
"South Dakota","65.to.74.years",7662,2014
"South Dakota","75.to.84.years",6002,2014
"South Dakota","85.years.and.over",5932,2014
"Tennessee","total",849868,2014
"Tennessee","15.to.24.years",86167,2014
"Tennessee","25.to.34.years",226639,2014
"Tennessee","35.to.44.years",174400,2014
"Tennessee","45.to.54.years",143430,2014
"Tennessee","55.to.59.years",62165,2014
"Tennessee","60.to.64.years",50490,2014
"Tennessee","65.to.74.years",58472,2014
"Tennessee","75.to.84.years",29945,2014
"Tennessee","85.years.and.over",18160,2014
"Texas","total",3602956,2014
"Texas","15.to.24.years",392592,2014
"Texas","25.to.34.years",1052091,2014
"Texas","35.to.44.years",799492,2014
"Texas","45.to.54.years",585871,2014
"Texas","55.to.59.years",224661,2014
"Texas","60.to.64.years",175244,2014
"Texas","65.to.74.years",210107,2014
"Texas","75.to.84.years",106837,2014
"Texas","85.years.and.over",56061,2014
"Utah","total",283207,2014
"Utah","15.to.24.years",44293,2014
"Utah","25.to.34.years",90636,2014
"Utah","35.to.44.years",56697,2014
"Utah","45.to.54.years",36107,2014
"Utah","55.to.59.years",15559,2014
"Utah","60.to.64.years",11900,2014
"Utah","65.to.74.years",13921,2014
"Utah","75.to.84.years",8328,2014
"Utah","85.years.and.over",5766,2014
"Vermont","total",77045,2014
"Vermont","15.to.24.years",9643,2014
"Vermont","25.to.34.years",18778,2014
"Vermont","35.to.44.years",12221,2014
"Vermont","45.to.54.years",12066,2014
"Vermont","55.to.59.years",5863,2014
"Vermont","60.to.64.years",3894,2014
"Vermont","65.to.74.years",6760,2014
"Vermont","75.to.84.years",5065,2014
"Vermont","85.years.and.over",2755,2014
"Virginia","total",1069008,2014
"Virginia","15.to.24.years",97557,2014
"Virginia","25.to.34.years",299951,2014
"Virginia","35.to.44.years",224208,2014
"Virginia","45.to.54.years",182169,2014
"Virginia","55.to.59.years",74878,2014
"Virginia","60.to.64.years",58770,2014
"Virginia","65.to.74.years",68852,2014
"Virginia","75.to.84.years",37616,2014
"Virginia","85.years.and.over",25007,2014
"Washington","total",1024981,2014
"Washington","15.to.24.years",102931,2014
"Washington","25.to.34.years",291622,2014
"Washington","35.to.44.years",209754,2014
"Washington","45.to.54.years",159541,2014
"Washington","55.to.59.years",69150,2014
"Washington","60.to.64.years",54287,2014
"Washington","65.to.74.years",70340,2014
"Washington","75.to.84.years",35996,2014
"Washington","85.years.and.over",31360,2014
"West Virginia","total",204620,2014
"West Virginia","15.to.24.years",22410,2014
"West Virginia","25.to.34.years",49025,2014
"West Virginia","35.to.44.years",37036,2014
"West Virginia","45.to.54.years",34008,2014
"West Virginia","55.to.59.years",17932,2014
"West Virginia","60.to.64.years",13921,2014
"West Virginia","65.to.74.years",16251,2014
"West Virginia","75.to.84.years",9645,2014
"West Virginia","85.years.and.over",4392,2014
"Wisconsin","total",770792,2014
"Wisconsin","15.to.24.years",100054,2014
"Wisconsin","25.to.34.years",194748,2014
"Wisconsin","35.to.44.years",133457,2014
"Wisconsin","45.to.54.years",117854,2014
"Wisconsin","55.to.59.years",52868,2014
"Wisconsin","60.to.64.years",44565,2014
"Wisconsin","65.to.74.years",54976,2014
"Wisconsin","75.to.84.years",38655,2014
"Wisconsin","85.years.and.over",33615,2014
"Wyoming","total",76977,2014
"Wyoming","15.to.24.years",13662,2014
"Wyoming","25.to.34.years",21582,2014
"Wyoming","35.to.44.years",12832,2014
"Wyoming","45.to.54.years",11552,2014
"Wyoming","55.to.59.years",4704,2014
"Wyoming","60.to.64.years",3824,2014
"Wyoming","65.to.74.years",5006,2014
"Wyoming","75.to.84.years",2579,2014
"Wyoming","85.years.and.over",1236,2014
"Puerto Rico","total",395650,2014
"Puerto Rico","15.to.24.years",24882,2014
"Puerto Rico","25.to.34.years",87481,2014
"Puerto Rico","35.to.44.years",86451,2014
"Puerto Rico","45.to.54.years",70420,2014
"Puerto Rico","55.to.59.years",29671,2014
"Puerto Rico","60.to.64.years",27187,2014
"Puerto Rico","65.to.74.years",43535,2014
"Puerto Rico","75.to.84.years",19776,2014
"Puerto Rico","85.years.and.over",6247,2014
"Alabama","total",592795,2015
"Alabama","15.to.24.years",63137,2015
"Alabama","25.to.34.years",154735,2015
"Alabama","35.to.44.years",116879,2015
"Alabama","45.to.54.years",97982,2015
"Alabama","55.to.59.years",42669,2015
"Alabama","60.to.64.years",34665,2015
"Alabama","65.to.74.years",48400,2015
"Alabama","75.to.84.years",24067,2015
"Alabama","85.years.and.over",10261,2015
"Alaska","total",90263,2015
"Alaska","15.to.24.years",11585,2015
"Alaska","25.to.34.years",28809,2015
"Alaska","35.to.44.years",18142,2015
"Alaska","45.to.54.years",13298,2015
"Alaska","55.to.59.years",6480,2015
"Alaska","60.to.64.years",4684,2015
"Alaska","65.to.74.years",4956,2015
"Alaska","75.to.84.years",1633,2015
"Alaska","85.years.and.over",676,2015
"Arizona","total",938180,2015
"Arizona","15.to.24.years",97591,2015
"Arizona","25.to.34.years",241639,2015
"Arizona","35.to.44.years",197993,2015
"Arizona","45.to.54.years",155449,2015
"Arizona","55.to.59.years",65239,2015
"Arizona","60.to.64.years",54895,2015
"Arizona","65.to.74.years",68810,2015
"Arizona","75.to.84.years",34809,2015
"Arizona","85.years.and.over",21755,2015
"Arkansas","total",398663,2015
"Arkansas","15.to.24.years",48128,2015
"Arkansas","25.to.34.years",102467,2015
"Arkansas","35.to.44.years",79250,2015
"Arkansas","45.to.54.years",59301,2015
"Arkansas","55.to.59.years",29485,2015
